ID	title	language	region	release_date	serial
RVL-RLVP-EUR	Nickelodeon Avatar: The Legend of Aang	Dutch / English / French / German	PAL	N/A	RVL-RLVP-EUR
RVL-RLWE-USA	Disney/Pixar Ratatouille	English	NTSC-U	N/A	RVL-RLWE-USA
RVL-RLWJ-JPN	Disney/Pixar Remy no Oishii Restaurant	Japanese	NTSC-J	N/A	RVL-RLWJ-JPN
RVL-RLWP-UKV	Disney/Pixar Ratatouille	English	PAL	N/A	RVL-RLWP-UKV
RVL-RLWW-SCN	Disney/Pixar Ratatouille	Danish / Finnish / Norwegian / Swedish	PAL	N/A	RVL-RLWW-SCN
RVL-RLWX-EUR	Disney/Pixar Ratatouille	Dutch / French / German	PAL	N/A	RVL-RLWX-EUR
RVL-RLWY-EUU	Disney/Pixar Ratatouille	Greek / Italian	PAL	N/A	RVL-RLWY-EUU
RVL-RLWZ-EUT	Disney/Pixar Ratatouille	Portuguese / Spanish	PAL	N/A	RVL-RLWZ-EUT
RVL-RLXE-USA	Luxor: Pharaoh's Challenge	English	NTSC-U	N/A	RVL-RLXE-USA
RVL-RLXP-EUR	Luxor: Pharaoh's Challenge	English / French / German / Italian / Spanish	PAL	N/A	RVL-RLXP-EUR
RVL-RLYE-USA	Looney Tunes: Acme Arsenal	English	NTSC-U	N/A	RVL-RLYE-USA
RVL-RLYP-EUR	Looney Tunes: Acme Arsenal	English / French / German / Italian / Spanish	PAL	N/A	RVL-RLYP-EUR
RVL-RLZE-USA	Defendin' De Penguin	English / Spanish	NTSC-U	N/A	RVL-RLZE-USA
RVL-RLZP-UKV	Defendin' De Penguin	English	PAL	N/A	RVL-RLZP-UKV
RVL-RM2E-USA	Medal of Honor: Heroes 2	English	NTSC-U	N/A	RVL-RM2E-USA
RVL-RM2J-JPN	Medal of Honor: Heroes 2	Japanese	NTSC-J	N/A	RVL-RM2J-JPN
RVL-RM2P-UKV	Medal of Honor: Heroes 2	English	PAL	N/A	RVL-RM2P-UKV
RVL-RM2U-AUS	Medal of Honor: Heroes 2	English	PAL	N/A	RVL-RM2U-AUS
RVL-RM2X-EUR	Medal of Honor: Heroes 2	French / German / Italian / Spanish	PAL	N/A	RVL-RM2X-EUR
RVL-RM3E-USA	Metroid Prime 3: Corruption	English	NTSC-U	N/A	RVL-RM3E-USA
RVL-RM3J-JPN	Metroid Prime 3: Corruption	Japanese	NTSC-J	N/A	RVL-RM3J-JPN
RVL-RM3P-EUR	Metroid Prime 3: Corruption	English / French / German / Italian / Spanish	PAL	N/A	RVL-RM3P-EUR
RVL-RM4E-USA	Monster 4x4: World Circuit	English / French / Spanish	NTSC-U	N/A	RVL-RM4E-USA
RVL-RM4J-JPN	Monster 4x4: World Circuit	N/A	NTSC-J	N/A	RVL-RM4J-JPN
RVL-RM4P-EUR	Monster 4x4: World Circuit	English / French / German / Italian / Spanish	PAL	N/A	RVL-RM4P-EUR
RVL-RM5E-USA	The Mummy: Tomb of the Dragon Emperor	English / French / Spanish	NTSC-U	N/A	RVL-RM5E-USA
RVL-RM5P-EUR	The Mummy: Tomb of the Dragon Emperor	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RM5P-EUR
RVL-RM6E-USA	Baroque	English	NTSC-U	N/A	RVL-RM6E-USA
RVL-RM6P-UKV	Baroque	English	PAL	N/A	RVL-RM6P-UKV
RVL-RM7E-USA	Monster Lab	English / French / Spanish	NTSC-U	N/A	RVL-RM7E-USA
RVL-RM7P-EUR	Monster Lab	English / French / German / Italian / Spanish	PAL	N/A	RVL-RM7P-EUR
RVL-RM8E-MDE	Mario Party 8	English	NTSC-U	N/A	RVL-RM8E-MDE
RVL-RM8E-USA	Mario Party 8	English	NTSC-U	N/A	RVL-RM8E-USA
RVL-RM8J-JPN	Mario Party 8	Japanese	NTSC-J	N/A	RVL-RM8J-JPN
RVL-RM8K-KOR	Mario Party 8	Korean	NTSC-J	N/A	RVL-RM8K-KOR
RVL-RM8P-EUR	Mario Party 8	English / French / German / Italian / Spanish	PAL	N/A	RVL-RM8P-EUR
RVL-RM9E-USA	Mushroom Men: The Spore Wars	English / French / Spanish	NTSC-U	N/A	RVL-RM9E-USA
RVL-RM9P-EUR	Mushroom Men: The Spore Wars	English / French / German / Italian / Spanish	PAL	N/A	RVL-RM9P-EUR
RVL-RMAE-USA	Mario Power Tennis	English / French / Spanish	NTSC-U	N/A	RVL-RMAE-USA
RVL-RMAJ-JPN	Mario Tennis GC	Japanese	NTSC-J	N/A	RVL-RMAJ-JPN
RVL-RMAP-EUR	Mario Power Tennis	English / French / German / Italian / Spanish	PAL	N/A	RVL-RMAP-EUR
RVL-RMBE-USA	Mario Super Sluggers	English / French / Spanish	NTSC-U	N/A	RVL-RMBE-USA
RVL-RMBJ-JPN	Super Mario Stadium: Family Baseball	Japanese	NTSC-J	N/A	RVL-RMBJ-JPN
RVL-RMCE-USA	Mario Kart Wii	English / French / Spanish	NTSC-U	N/A	RVL-RMCE-USA
RVL-RMCJ-JPN	Mario Kart Wii	Japanese	NTSC-J	N/A	RVL-RMCJ-JPN
RVL-RMCK-KOR	Mario Kart Wii	Korean	NTSC-J	N/A	RVL-RMCK-KOR
RVL-RMCP-EUR	Mario Kart Wii	English / French / German / Italian / Spanish	PAL	N/A	RVL-RMCP-EUR
RVL-RMDE-USA	Madden NFL 07	English	NTSC-U	N/A	RVL-RMDE-USA
RVL-RMDP-NOE	Madden NFL 07	English	PAL	N/A	RVL-RMDP-NOE
RVL-RMEJ-JPN	Major Dream: Major Wii: Nagero! Gyroball!!	Japanese	NTSC-J	N/A	RVL-RMEJ-JPN
RVL-RMFE-USA	AMF Bowling: Pinbusters!	English	NTSC-U	N/A	RVL-RMFE-USA
RVL-RMFP-EUR	AMF Bowling: Pinbusters!	English / French / German / Italian / Spanish	PAL	N/A	RVL-RMFP-EUR
RVL-RMGE-USA	Super Mario Galaxy	English / French / Spanish	NTSC-U	N/A	RVL-RMGE-USA
RVL-RMGJ-JPN	Super Mario Galaxy	Japanese	NTSC-J	N/A	RVL-RMGJ-JPN
RVL-RMGK-KOR	Super Mario Wii: Galaxy Adventure	Korean	NTSC-J	N/A	RVL-RMGK-KOR
RVL-RMGP-EUR	Super Mario Galaxy	English / French / German / Italian / Spanish	PAL	N/A	RVL-RMGP-EUR
RVL-RMHE-USA	Monster Hunter Tri	English / French / Spanish	NTSC-U	N/A	RVL-RMHE-USA
RVL-RMHJ-JPN	Monster Hunter 3 tri-	Japanese	NTSC-J	N/A	RVL-RMHJ-JPN
RVL-RMHP-EUR	Monster Hunter Tri	English / French / German / Italian / Spanish	PAL	N/A	RVL-RMHP-EUR
RVL-RMIE-USA	Margot's Word Brain	English / French / Spanish	NTSC-U	N/A	RVL-RMIE-USA
RVL-RMIP-EUR	Margot's Word Brain	English / French / German / Italian / Spanish	PAL	N/A	RVL-RMIP-EUR
RVL-RMJJ-JPN	Mahjong Taikai Wii	Japanese	NTSC-J	N/A	RVL-RMJJ-JPN
RVL-RMKE-USA	Mario Sports Mix	English / French / Spanish	NTSC-U	N/A	RVL-RMKE-USA
RVL-RMKJ-JPN	Mario Sports Mix	Japanese	NTSC-J	N/A	RVL-RMKJ-JPN
RVL-RMKP-EUR	Mario Sports Mix	English / French / German / Italian / Spanish	PAL	N/A	RVL-RMKP-EUR
RVL-RMLE-USA	Metal Slug Anthology	English	NTSC-U	N/A	RVL-RMLE-USA
RVL-RMLJ-JPN	Metal Slug Complete	Japanese	NTSC-J	N/A	RVL-RMLJ-JPN
RVL-RMLK-KOR	Metal Slug Complete	Korean	NTSC-J	N/A	RVL-RMLK-KOR
RVL-RMLP-UKV	Metal Slug Anthology	English	PAL	N/A	RVL-RMLP-UKV
RVL-RMME-USA	Mercury Meltdown Revolution	English / French / Spanish	NTSC-U	N/A	RVL-RMME-USA
RVL-RMMJ-JPN	Tama-Run	Japanese	NTSC-J	N/A	RVL-RMMJ-JPN
RVL-RMMP-EUR	Mercury Meltdown Revolution	English / French / German / Italian / Spanish	PAL	N/A	RVL-RMMP-EUR
RVL-RMND-NOE	Meine Tierpension	German	PAL	N/A	RVL-RMND-NOE
RVL-RMNH-HOL	Mijn Dierenpension: Verzorg en Speel met de Leukste Dieren!	Dutch	PAL	N/A	RVL-RMNH-HOL
RVL-RMNP-UKV	My Pet Hotel	English / French / German / Italian / Spanish	PAL	N/A	RVL-RMNP-UKV
RVL-RMOE-USA	Monster Jam	English	NTSC-U	N/A	RVL-RMOE-USA
RVL-RMOP-EUR	Monster Jam	English / French / German / Italian / Spanish	PAL	N/A	RVL-RMOP-EUR
RVL-RMPE-USA	MLB Power Pros	English	NTSC-U	N/A	RVL-RMPE-USA
RVL-RMQE-USA	Myth Makers: Orbs of Doom	English	NTSC-U	N/A	RVL-RMQE-USA
RVL-RMQP-UKV	Myth Makers: Orbs of Doom	English	PAL	N/A	RVL-RMQP-UKV
RVL-RMRE-USA	Cocoto Magic Circus	English / French / Spanish	NTSC-U	N/A	RVL-RMRE-USA
RVL-RMRP-EUR	Cocoto Magic Circus	English / French / German / Italian / Spanish	PAL	N/A	RVL-RMRP-EUR
RVL-RMRX-SCN	Cocoto Magic Circus	Danish / Norwegian / Swedish	PAL	N/A	RVL-RMRX-SCN
RVL-RMSE-USA	Marvel: Ultimate Alliance 2	English	NTSC-U	N/A	RVL-RMSE-USA
RVL-RMSP-UKV	Marvel: Ultimate Alliance 2	English	PAL	N/A	RVL-RMSP-UKV
RVL-RMTJ-JPN	Momotarou Dentetsu 16: Hokkaido Daiidou no Maki!	Japanese	NTSC-J	N/A	RVL-RMTJ-JPN
RVL-RMUE-USA	Marvel: Ultimate Alliance	English	NTSC-U	N/A	RVL-RMUE-USA
RVL-RMUJ-JPN	Marvel: Ultimate Alliance	Japanese	NTSC-J	N/A	RVL-RMUJ-JPN
RVL-RMUP-EUR	Marvel: Ultimate Alliance	English / Italian	PAL	N/A	RVL-RMUP-EUR
RVL-RMVE-USA	Medal of Honor: Vanguard	English	NTSC-U	N/A	RVL-RMVE-USA
RVL-RMVP-UKV	Medal of Honor: Vanguard	English	PAL	N/A	RVL-RMVP-UKV
RVL-RMVX-FRA	Medal of Honor: Vanguard	English / French / German / Italian / Spanish	PAL	N/A	RVL-RMVX-FRA
RVL-RMVX-NOE	Medal of Honor: Vanguard	English / French / German / Italian / Spanish	PAL	N/A	RVL-RMVX-NOE
RVL-RMWE-USA	M&M's Kart Racing	English	NTSC-U	N/A	RVL-RMWE-USA
RVL-RMXE-USA	MX vs. ATV Untamed	English	NTSC-U	N/A	RVL-RMXE-USA
RVL-RMXF-FRA	MX vs. ATV Extrême Limite	French	PAL	N/A	RVL-RMXF-FRA
RVL-RMXP-UKV	MX vs. ATV Untamed	English	PAL	N/A	RVL-RMXP-UKV
RVL-RMYE-USA	Myth Makers: Super Kart GP	English	NTSC-U	N/A	RVL-RMYE-USA
RVL-RMYP-UKV	Myth Makers: Super Kart GP	English	PAL	N/A	RVL-RMYP-UKV
RVL-RMYX-NOE	Myth Makers: Super Kart GP	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RMYX-NOE
RVL-RMZE-USA	Myth Makers: Trixie in Toyland	English	NTSC-U	N/A	RVL-RMZE-USA
RVL-RMZP-UKV	Myth Makers: Trixie in Toyland	English	PAL	N/A	RVL-RMZP-UKV
RVL-RMZX-EUR	Myth Makers: Trixie in Toyland	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RMZX-EUR
RVL-RN2E-USA	Namco Museum Remix	English	NTSC-U	N/A	RVL-RN2E-USA
RVL-RN2P-EUR	Namco Museum Remix	English / French / German / Italian / Spanish	PAL	N/A	RVL-RN2P-EUR
RVL-RN3E-USA	Nicktoons: Attack of the Toybots	English	NTSC-U	N/A	RVL-RN3E-USA
RVL-RN3J-JPN	Nickelodeon SpongeBob SquarePants: SpongeBob to Nakama-tachi: Toybot no Kougeki	Japanese	NTSC-J	N/A	RVL-RN3J-JPN
RVL-RN3P-UKV	Nicktoons: Attack of the Toybots	English	PAL	N/A	RVL-RN3P-UKV
RVL-RN3X-EUR	Nickelodeon SpongeBob and Friends: Attack of the Toybots	Dutch / English / French / German / Spanish	PAL	N/A	RVL-RN3X-EUR
RVL-RN4E-USA	Dawn of Discovery	English	NTSC-U	N/A	RVL-RN4E-USA
RVL-RN4P-EUR	Anno: Create a New World	English / French / German / Italian / Spanish	PAL	N/A	RVL-RN4P-EUR
RVL-RN5E-USA	Nickelodeon The Naked Brothers Band: The Video Game	English	NTSC-U	N/A	RVL-RN5E-USA
RVL-RN5P-UKV	Nickelodeon The Naked Brothers Band: The Video Game	English	PAL	N/A	RVL-RN5P-UKV
RVL-RN6E-USA	North American Hunting Extravaganza	English	NTSC-U	N/A	RVL-RN6E-USA
RVL-RN6P-UKV	North American Hunting Extravaganza	English	PAL	N/A	RVL-RN6P-UKV
RVL-RN7E-USA	Neighborhood Games	English	NTSC-U	N/A	RVL-RN7E-USA
RVL-RN7P-EUR	Big Family Games	English / French / German / Italian / Spanish	PAL	N/A	RVL-RN7P-EUR
RVL-RN8J-JPN	Nobunaga no Yabou: Kakushin with Power-Up Kit	Japanese	NTSC-J	N/A	RVL-RN8J-JPN
RVL-RN9E-USA	Escape from Bug Island	English	NTSC-U	N/A	RVL-RN9E-USA
RVL-RN9J-JPN	Necro-Nesia	N/A	NTSC-J	N/A	RVL-RN9J-JPN
RVL-RN9P-EUR	Escape from Bug Island	English / French / German / Italian / Japanese / Spanish	PAL	N/A	RVL-RN9P-EUR
RVL-RNAE-USA	NCAA Football 09: All-Play	English	NTSC-U	N/A	RVL-RNAE-USA
RVL-RNBE-USA	NBA Live 08	English	NTSC-U	N/A	RVL-RNBE-USA
RVL-RNBP-UKV	NBA Live 08	English	PAL	N/A	RVL-RNBP-UKV
RVL-RNBX-NOE	NBA Live 08	English / French / German / Italian / Spanish	PAL	N/A	RVL-RNBX-NOE
RVL-RNCE-USA	SNK Arcade Classics Vol. 1	English	NTSC-U	N/A	RVL-RNCE-USA
RVL-RNDJ-JPN	Nodame Cantabile: Dream Orchestra	N/A	NTSC-J	N/A	RVL-RNDJ-JPN
RVL-RNEE-USA	Naruto Shippuden: Clash of Ninja Revolution III	English	NTSC-U	N/A	RVL-RNEE-USA
RVL-RNEJ-JPN	Naruto Shippuuden: Gekitou Ninja Taisen! EX3	Japanese	NTSC-J	N/A	RVL-RNEJ-JPN
RVL-RNEP-EUR	Naruto Shippuden: Clash of Ninja Revolution III: European Version	English / French / German / Italian / Spanish	PAL	N/A	RVL-RNEP-EUR
RVL-RNFE-USA	Madden NFL 08	English	NTSC-U	N/A	RVL-RNFE-USA
RVL-RNFP-UKV	Madden NFL 08	English	PAL	N/A	RVL-RNFP-UKV
RVL-RNGJ-JPN	Negima!? Neo-Pactio Fight!!	N/A	NTSC-J	N/A	RVL-RNGJ-JPN
RVL-RNHE-USA	No More Heroes	English / French / Spanish	NTSC-U	N/A	RVL-RNHE-USA
RVL-RNHJ-JPN	No More Heroes	Japanese	NTSC-J	N/A	RVL-RNHJ-JPN
RVL-RNHK-KOR	No More Heroes	Korean	NTSC-J	N/A	RVL-RNHK-KOR
RVL-RNHP-EUR	No More Heroes	English / French / German / Italian / Spanish	PAL	N/A	RVL-RNHP-EUR
RVL-RNIP-EUR	Mind. Body. Soul.: Nutrition Matters	English / French / German / Italian / Spanish	PAL	N/A	RVL-RNIP-EUR
RVL-RNJE-USA	Mini Ninjas	English / French / Spanish	NTSC-U	N/A	RVL-RNJE-USA
RVL-RNJP-EUR	Mini Ninjas	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RNJP-EUR
RVL-RNKE-USA	Nerf N-Strike	English	NTSC-U	N/A	RVL-RNKE-USA
RVL-RNKP-EUR	Nerf N-Strike	English / German / Spanish	PAL	N/A	RVL-RNKP-EUR
RVL-RNLE-USA	NHL 2K9	English / French / Spanish	NTSC-U	N/A	RVL-RNLE-USA
RVL-RNLP-EUR	NHL 2K9	English / French / German / Italian / Spanish	PAL	N/A	RVL-RNLP-EUR
RVL-RNME-USA	Ninjabread Man	English	NTSC-U	N/A	RVL-RNME-USA
RVL-RNMP-UKV	Ninjabread Man	English	PAL	N/A	RVL-RNMP-UKV
RVL-RNMX-EUR	Ninjabread Man	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RNMX-EUR
RVL-RNNE-USA	The Chronicles of Narnia: Prince Caspian	English	NTSC-U	N/A	RVL-RNNE-USA
RVL-RNNJ-JPN	Narnia Koku Monogatari: Dai-2 Shou: Caspian Ouji no Tsunobue	Japanese	NTSC-J	N/A	RVL-RNNJ-JPN
RVL-RNNP-UKV	The Chronicles of Narnia: Prince Caspian	English	PAL	N/A	RVL-RNNP-UKV
RVL-RNNX-EUR	The Chronicles of Narnia: Prince Caspian	Danish / English / Norwegian / Spanish / Swedish	PAL	N/A	RVL-RNNX-EUR
RVL-RNNY-FAH	The Chronicles of Narnia: Prince Caspian	Dutch / French	PAL	N/A	RVL-RNNY-FAH
RVL-RNNZ-EUU	The Chronicles of Narnia: Prince Caspian	German / Italian	PAL	N/A	RVL-RNNZ-EUU
RVL-RNOJ-JPN	Another Code R: Kioku no Tobira	Japanese	NTSC-J	N/A	RVL-RNOJ-JPN
RVL-RNOP-EUR	Another Code R: A Journey into Lost Memories	English / French / German / Italian / Spanish	PAL	N/A	RVL-RNOP-EUR
RVL-RNPE-USA	Need for Speed: ProStreet	English	NTSC-U	N/A	RVL-RNPE-USA
RVL-RNPJ-JPN	Need for Speed: ProStreet	Japanese	NTSC-J	N/A	RVL-RNPJ-JPN
RVL-RNPK-KOR	Need for Speed: ProStreet	Korean	NTSC-J	N/A	RVL-RNPK-KOR
RVL-RNPP-EUR	Need for Speed: ProStreet	Dutch / English	PAL	N/A	RVL-RNPP-EUR
RVL-RNPX-NOE	Need for Speed: ProStreet	French / German	PAL	N/A	RVL-RNPX-NOE
RVL-RNPY-ITA	Need for Speed: ProStreet	Italian / Spanish	PAL	N/A	RVL-RNPY-ITA
RVL-RNRE-USA	Nitrobike	English / French / Spanish	NTSC-U	N/A	RVL-RNRE-USA
RVL-RNRJ-JPN	Nitrobike	Japanese	NTSC-J	N/A	RVL-RNRJ-JPN
RVL-RNRP-EUR	Nitrobike	English / French / German / Italian / Spanish	PAL	N/A	RVL-RNRP-EUR
RVL-RNSD-NOE	Need for Speed: Carbon	German	PAL	N/A	RVL-RNSD-NOE
RVL-RNSE-USA	Need for Speed: Carbon	English	NTSC-U	N/A	RVL-RNSE-USA
RVL-RNSF-FRA	Need for Speed: Carbon	French	PAL	N/A	RVL-RNSF-FRA
RVL-RNSJ-JPN	Need for Speed: Carbon	Japanese	NTSC-J	N/A	RVL-RNSJ-JPN
RVL-RNSP-UKV	Need for Speed: Carbon	English	PAL	N/A	RVL-RNSP-UKV
RVL-RNUE-USA	Nancy Drew: The White Wolf of Icicle Creek	English	NTSC-U	N/A	RVL-RNUE-USA
RVL-RNVE-USA	Anubis II	English	NTSC-U	N/A	RVL-RNVE-USA
RVL-RNVP-UKV	Anubis II	English	PAL	N/A	RVL-RNVP-UKV
RVL-RNVX-EUR	Anubis II	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RNVX-EUR
RVL-RNWJ-JPN	Minna de Asobou! Namco Carnival	Japanese	NTSC-J	N/A	RVL-RNWJ-JPN
RVL-RNWK-KOR	Namco Museum Remix	Korean	NTSC-J	N/A	RVL-RNWK-KOR
RVL-RNXE-USA	Naruto: Clash of Ninja Revolution	English	NTSC-U	N/A	RVL-RNXE-USA
RVL-RNXJ-JPN	Naruto Shippuuden: Gekitou Ninja Taisen! EX	Japanese	NTSC-J	N/A	RVL-RNXJ-JPN
RVL-RNXP-EUR	Naruto: Clash of Ninja Revolution: European Version	English / French / German / Italian / Spanish	PAL	N/A	RVL-RNXP-EUR
RVL-RNYE-USA	Naruto: Clash of Ninja Revolution 2	English / French / Spanish	NTSC-U	N/A	RVL-RNYE-USA
RVL-RNYJ-JPN	Naruto Shippuuden: Gekitou Ninja Taisen! EX2	Japanese	NTSC-J	N/A	RVL-RNYJ-JPN
RVL-RNYP-EUR	Naruto: Clash of Ninja Revolution 2: European Version	English / French / German / Italian / Spanish	PAL	N/A	RVL-RNYP-EUR
RVL-RNZE-USA	Ninja Reflex	English / French / Spanish	NTSC-U	N/A	RVL-RNZE-USA
RVL-RNZJ-JPN	Ninja Reflex	Japanese	NTSC-J	N/A	RVL-RNZJ-JPN
RVL-RNZK-KOR	Ninja Reflex	Korean	NTSC-J	N/A	RVL-RNZK-KOR
RVL-RNZP-EUR	Ninja Reflex	English / French / German / Italian / Spanish	PAL	N/A	RVL-RNZP-EUR
RVL-RO2E-USA	Ford Racing: Off Road	English / French / Spanish	NTSC-U	N/A	RVL-RO2E-USA
RVL-RO2P-EUR	Off Road	English / French / German / Italian / Spanish	PAL	N/A	RVL-RO2P-EUR
RVL-RO3E-USA	Little King's Story	English / French / Spanish	NTSC-U	N/A	RVL-RO3E-USA
RVL-RO3J-JPN	Ousama Monogatari	Japanese	NTSC-J	N/A	RVL-RO3J-JPN
RVL-RO3P-EUR	Little King's Story	English / French / German / Italian / Spanish	PAL	N/A	RVL-RO3P-EUR
RVL-RO4J-JPN	Toushinden	N/A	NTSC-J	N/A	RVL-RO4J-JPN
RVL-RO5E-USA	Hot Wheels: Battle Force 5	English	NTSC-U	N/A	RVL-RO5E-USA
RVL-RO5P-EUR	Hot Wheels: Battle Force 5	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RO5P-EUR
RVL-RO7E-USA	The Legend of Spyro: The Eternal Night	English	NTSC-U	N/A	RVL-RO7E-USA
RVL-RO7P-EUR	The Legend of Spyro: The Eternal Night	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RO7P-EUR
RVL-RO8E-USA	The Legend of Spyro: Dawn of the Dragon	English / French / Spanish	NTSC-U	N/A	RVL-RO8E-USA
RVL-RO8P-EUR	The Legend of Spyro: Dawn of the Dragon	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RO8P-EUR
RVL-RO8X-SCN	The Legend of Spyro: Dawn of the Dragon	Danish / English / Finnish / Norwegian / Swedish	PAL	N/A	RVL-RO8X-SCN
RVL-RO9E-USA	Aqua Panic!	English / French / Spanish	NTSC-U	N/A	RVL-RO9E-USA
RVL-RO9P-EUR	Aqua Panic!	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-RO9P-EUR
RVL-ROAE-USA	Overlord: Dark Legend	English / French / Spanish	NTSC-U	N/A	RVL-ROAE-USA
RVL-ROAP-EUR	Overlord: Dark Legend	English / French / German / Italian / Spanish	PAL	N/A	RVL-ROAP-EUR
RVL-ROBE-USA	ObsCure: The Aftermath	English / French / Spanish	NTSC-U	N/A	RVL-ROBE-USA
RVL-ROBP-EUR	ObsCure II	English / French / German / Italian / Spanish	PAL	N/A	RVL-ROBP-EUR
RVL-ROCE-USA	Cocoto Kart Racer	English / French	NTSC-U	N/A	RVL-ROCE-USA
RVL-ROCP-EUR	Cocoto Kart Racer	English / French / German / Italian / Spanish	PAL	N/A	RVL-ROCP-EUR
RVL-RODE-USA	WarioWare: Smooth Moves	English / French / Spanish	NTSC-U	N/A	RVL-RODE-USA
RVL-RODJ-JPN	Odoru Made in Wario	Japanese	NTSC-J	N/A	RVL-RODJ-JPN
RVL-RODK-KOR	Chumchwora Made in Wario	Korean	NTSC-J	N/A	RVL-RODK-KOR
RVL-RODP-EUR	WarioWare: Smooth Moves	English / French / German / Italian / Spanish	PAL	N/A	RVL-RODP-EUR
RVL-ROEE-USA	Hotel for Dogs	English	NTSC-U	N/A	RVL-ROEE-USA
RVL-ROEP-EUR	Hotel for Dogs	English / French / German / Italian / Spanish	PAL	N/A	RVL-ROEP-EUR
RVL-ROFE-USA	Offroad Extreme! Special Edition	English	NTSC-U	N/A	RVL-ROFE-USA
RVL-ROFP-UKV	Offroad Extreme!	English	PAL	N/A	RVL-ROFP-UKV
RVL-ROFX-NOE	Offroad Extreme!	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-ROFX-NOE
RVL-ROGE-USA	Nickelodeon Tak and the Guardians of Gross	English	NTSC-U	N/A	RVL-ROGE-USA
RVL-ROGP-EUR	Nickelodeon Tak and the Guardians of Gross	English / German	PAL	N/A	RVL-ROGP-EUR
RVL-ROHJ-JPN	Happy Dance Collection	Japanese	NTSC-J	N/A	RVL-ROHJ-JPN
RVL-ROJE-USA	Rapala We Fish	English	NTSC-U	N/A	RVL-ROJE-USA
RVL-ROJP-EUR	Rapala We Fish	English / French / German / Italian / Spanish	PAL	N/A	RVL-ROJP-EUR
RVL-ROKJ-JPN	Karaoke Joysound Wii	Japanese	NTSC-J	N/A	RVL-ROKJ-JPN
RVL-ROLE-USA	Mario & Sonic at the Olympic Winter Games	English / French / Japanese / Spanish	NTSC-U	N/A	RVL-ROLE-USA
RVL-ROLJ-JPN	Mario & Sonic at Vancouver Olympic	Japanese	NTSC-J	N/A	RVL-ROLJ-JPN
RVL-ROLK-KOR	Mariowa Sonic Vancouver Donggye-olympic	Korean	NTSC-J	N/A	RVL-ROLK-KOR
RVL-ROLP-EUR	Mario & Sonic at the Olympic Winter Games	Dutch / English / French / German / Italian / Japanese / Korean / Spanish	PAL	N/A	RVL-ROLP-EUR
RVL-ROMJ-JPN	Monster Hunter G	Japanese	NTSC-J	N/A	RVL-ROMJ-JPN
RVL-RONE-USA	Onechanbara: Bikini Zombie Slayers	English / French	NTSC-U	N/A	RVL-RONE-USA
RVL-RONJ-JPN	Oneechanbara Revolution	Japanese	NTSC-J	N/A	RVL-RONJ-JPN
RVL-RONP-EUR	Onechanbara: Bikini Zombie Slayers	English / French	PAL	N/A	RVL-RONP-EUR
RVL-ROPE-USA	Open Season	English / French / Spanish	NTSC-U	N/A	RVL-ROPE-USA
RVL-ROPP-EUR	Open Season	Danish / Dutch / English / Finnish / French / German / Italian / Norwegian / Spanish / Swedish	PAL	N/A	RVL-ROPP-EUR
RVL-ROQJ-JPN	Baroque for Wii	Japanese	NTSC-J	N/A	RVL-ROQJ-JPN
RVL-ROSJ-JPN	Takt of Magic	N/A	NTSC-J	N/A	RVL-ROSJ-JPN
RVL-ROTE-USA	Twin Strike: Operation Thunder	English / French / Spanish	NTSC-U	N/A	RVL-ROTE-USA
RVL-ROTP-EUR	Twin Strike: Operation Thunder	English / French / German / Italian / Spanish	PAL	N/A	RVL-ROTP-EUR
RVL-ROUJ-JPN	One Piece: Unlimited Cruise: Episode 1: Nami ni Yureru Hihou	Japanese	NTSC-J	N/A	RVL-ROUJ-JPN
RVL-ROUP-EUR	One Piece: Unlimited Cruise 1: The Treasure Beneath the Waves	English / French / German / Italian / Spanish	PAL	N/A	RVL-ROUP-EUR
RVL-ROVE-USA	Playmobil Circus	Danish / Dutch / English / French / German / Italian / Norwegian / Spanish / Swedish	NTSC-U	N/A	RVL-ROVE-USA
RVL-ROVP-EUR	Playmobil Circus	Danish / Dutch / English / French / German / Italian / Norwegian / Spanish / Swedish	PAL	N/A	RVL-ROVP-EUR
RVL-ROWE-USA	Ōkami	English	NTSC-U	N/A	RVL-ROWE-USA
RVL-ROWJ-JPN	Ookami	Japanese	NTSC-J	N/A	RVL-ROWJ-JPN
RVL-ROWP-EUR	Ōkami	English / French / German	PAL	N/A	RVL-ROWP-EUR
RVL-ROXE-USA	Order Up!	English	NTSC-U	N/A	RVL-ROXE-USA
RVL-ROXP-UKV	Order Up!	English	PAL	N/A	RVL-ROXP-UKV
RVL-ROXX-EUR	Order Up!	English / French / German / Italian / Spanish	PAL	N/A	RVL-ROXX-EUR
