release_date,title,publisher,rating_scheme,rating,source_url
2024-09-26,Ricky Recharge,Silesia Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-09-26,Creepy Tale: Some Other Place,Sometimes You,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-09-26,Go Mecha Ball,Super Rare Games,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-09-26,Worms Armageddon,Team17,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-09-26,1000問クイズ！世界の国旗 〜1000問解いて国旗マスターになろう！〜,TT,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-09-26,Bloomtown: A Different Story,Twin Sails,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-09-26,Golfing in Aether,Vetron,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-09-26,"Parkour Bullet Frenzy - FPS, Physics, Slowmotion",VRCFORGE STUDIOS,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-09-26,Rope Hope,Zakym,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-09-26,オール・ユー・ニード・イズ・ヘルプ せーのでもふくるポン!,キュー・ゲームス,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-09-26,ジャレコレ ファミコン編:バイオ戦士DAN インクリーザーとの闘い,シティコネクション,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-09-26,ゾンビスローター デッドゾーン,トローゼ,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-09-26,"Live Action-BIT THEATER ""ROUTEヨンロク""",ピクセル,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-09-26,LUNA-3X / ルナトリプルエックス 〜この世界が終わろうともボクたちはずっと〜,ピグミースタジオ,CERO,A,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-09-26,れそぺ!,モアイソフト,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-09-26,徹夜報告書 / Midnight Report,レジスタ,CERO,B,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-09-27,Ahro,Nakana.io,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-09-27,Murder Is Game Over: Deal Killer,ラタライカゲームス,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-02,Dice Assassin,Afil Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,韓国ドローン飛行ツアー済州島2,14次元,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,Urban Skater - Skateboard Delivery City Challenge,16BIT,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,Block & Shot,17Studio,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,Flight Simulator Delivery: Cargo Business,404 Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,Zombie Derby: Pixel Survival,Brinemedia,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,Formula Racing: Grand Prix League - フォーミュラ レーシング: グランプリ リーグ,CGI LAB,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,Damikira,eastasiasoft,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,Thunder Ray,eastasiasoft,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,タヴァントーク,Gentle Troll Entertainment,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,Nekograms,Hungry Sky,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,Season Match 3 - Curse of the Witch Crow,Joindots,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,ローリングフットボールプレイヤー,KOSEI YASUDA,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,Planetiles,MythicOwl,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,Light - Die to Survive,NoteBuddy,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,Hentai Girls: Autumn Crush,Pakotime,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,100ドア - トイレの鍵を見つける,Peaksel,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,Refind Self: 性格診断ゲーム,PLAYISM,CERO,C,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,キル・ナイト,PlaySide,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,"Survival Float Simulator - Crocodile Waters Craft, Raft, Build",PublishMe,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,8P対戦！全国小学生共通テスト－格付けバトルで遊んで学べる4択学習教養クイズ－,TT,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,Tower Hover,Zakym,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,蛇口からカプチーノ1000,サクセス,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,ピクロス 盾の勇者の軌跡,ジュピター,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,サーカスクラッシュ,スタジオ斬,CERO,A,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-03,Faaast Penguin,ヒストリア,CERO,A,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-04,スポンジ・ボブ:パトリック・スター・ゲーム,Outright Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-04,マッチョショット,SAT-BOX,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-04,ゼロ ハイフライング スクワール,Shinyuden,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-07,Kill The Crows,5minlab,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-08,Massi,ラタライカゲームス,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-09,Andromeda Survivors,Afil Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-09,Mimi the Cat: New Friends,Afil Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,Gym Business : Fitness Empire Simulator,404 Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,Wizards Tourney,a bonfire of souls,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,箱の中の猫: Cats in Boxes,AGE Zero,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,替身,CASCHA GAMES,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,Video Game Store: Supermarket Simulator - ビデオ ゲーム ストア: スーパーマーケット シミュレーター,CGI LAB,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,読術 - 学習を加速するためのテクニック,Cooking & Publishing,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,瞑想の始め方・初心者向けガイドです,Cooking & Publishing,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,ローグ・セントリー,eastasiasoft,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,Bandit Buster: Western,Eclipse Interactive,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,Dagon: Complete Edition,Feardemic,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,Thronefall 不屈の王国,Grizzly Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,キャンプ サンシャイン,Hound Picked Games,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,Inside The Crystal Mountain,Intrugli Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,クレージー・トラフィック シティー・パーキング・シミュレーター,Megame,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,トラック・ドライバー パーキング・シミュレーター,Megame,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,私のパラダイスに隠された,Ogre Pixel,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,Anime Girls: Busty Baseball,Pakotime,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,Casual Sport Series: Hockey,Revulo Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,Bloodless,Saber Interactive,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,Cats and Seek: Osaka,Silesia Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,エル・パナデーロ 〜沈黙のパン屋さん〜,Sketchy Ceviche,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,Population Quiz,SOURCE BYTE,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,Wizards Owl: Magic Delivery,SUCCESS GAMES,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,廃館,Taiga,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,Before Exit: Supermarket,Take IT Studio!,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,日常ミステリー 証拠が導く真実 〜謎解き推理事件サスペンスゲーム〜,TT,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,Son of a Gun,Untold Tales,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,戦争後の生存,Upscale Studio,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,Crasho Cars,Zakym,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,つぐのひ -忌み夜の喰霊品店-,Vaka Gamez,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,Last Time I Saw You 雨の薫り,コーラス・ワールドワイド,CERO,D,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,なつめ繚乱 -ハイスペ脳筋妖狐の恋愛奇譚-,サイバーステップ,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-10,Faster Than Bolt,スターサイン,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-11,The Case of the Golden Idol,Playstack,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-11,My Big Sister: Remastered,ラタライカゲームス,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-12,Europa,Future Friends Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-10-15,Nikoderiko: The Magical World,MY.GAMES,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
