発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,ID,販売本数,ジャンル(詳細),プラットフォーム
2021-11-05,ソニー・インタラクティブエンタテインメント,Call of Duty: Vanguard,-,YES,ETC,ソニー・インタラクティブエンタテインメント,0,1,その他,その他
2021-11-05,ケムコ,ゴーストシンク,-,,ETC,ケムコ,0,1,その他,その他
2021-11-05,バンダイナムコエンターテインメント,機動戦士ガンダム バトルオペレーション Code Fairy,-,,ETC,バンダイナムコエンターテインメント,0,1,その他,その他
2021-11-09,Versus Evil（英語版）,First Class Trouble,-,,ETC,Versus Evil（英語版）,0,1,その他,その他
2021-11-09,Frontier Developments,ジュラシック・ワールド・エボリューション 2,-,,ETC,Frontier Developments,0,1,その他,その他
2021-11-09,H2インタラクティブ,ロキ（英語版）,-,,ETC,H2インタラクティブ,0,1,その他,その他
2021-11-11,Eastasiasoft,Hentai vs. Evil,-,,ETC,Eastasiasoft,0,1,その他,その他
2021-11-11,SadSquare Studio,Visage,-,,ETC,SadSquare Studio,0,1,その他,その他
2021-11-11,テイクツー・インタラクティブ,グランド・セフト・オート：トリロジー：決定版,-,,ETC,テイクツー・インタラクティブ,0,1,その他,その他
2021-11-16,Frogwares Ireland,Sherlock Holmes Chapter One（英語版）,32,,SPT,Frogwares Ireland,6820_0m_4923,1,野球,その他
2021-11-17,ラタライカゲームス,クラング2,-,,ETC,ラタライカゲームス,0,1,その他,その他
2021-11-18,Phoenixx,The Plane Effect -サラリーマン-,-,,ETC,Phoenixx,0,1,その他,その他
2021-11-18,Gamuzumi,アイドルカフェを経営しませんか?,-,,ETC,Gamuzumi,0,1,その他,その他
2021-11-18,レイニーフロッグ,シーポ,30,,ACT,レイニーフロッグ,0,1,探索アクション,その他
2021-11-19,エレクトロニック・アーツ,Battlefield 2042,-,,ETC,エレクトロニック・アーツ,0,1,その他,その他
2021-11-19,Epic Games,KID A MNESIA EXHIBITION（英語版）,32,,SPT,Epic Games,6820_0m_4923,1,野球,その他
2021-11-23,Devolver Digital,Death's Door（英語版）,32,,SPT,Devolver Digital,6820_0m_4923,1,野球,その他
2021-11-24,Ravenscourt（英語版）,Let's Sing 2022,-,,ETC,Ravenscourt（英語版）,0,1,その他,その他
2021-11-24,Eastasiasoft,ドリズルパス：デジャヴ,-,,ETC,Eastasiasoft,0,1,その他,その他
2021-11-25,あまた,NOSTALGIC TRAIN（フランス語版）,-,,ETC,あまた,0,1,その他,その他
2021-11-25,H2インタラクティブ,Sniper Ghost Warrior Contracts 2（英語版）,32,YES,SPT,H2インタラクティブ,6820_0m_4923,1,野球,その他
2021-11-25,Softsource,Treasures of the Aegean,-,YES,ETC,Softsource,0,1,その他,その他
2021-11-25,レイニーフロッグ,グミーズライフ,-,,ETC,レイニーフロッグ,0,1,その他,その他
2021-11-25,Kalypso Media Japan,ディサイプルズ リベレーション,30,YES,SRPG,Kalypso Media Japan,0,1,タクティカルRPG,その他
2021-11-25,バンダイナムコエンターテインメント,ファーミングシミュレーター 22,30,YES,SLG,バンダイナムコエンターテインメント,4930_0m_2752,1,農業経営シミュレーション,その他
2021-11-25,Eastasiasoft,ヴォイド・ゴア,-,,ETC,Eastasiasoft,0,1,その他,その他
2021-12-02,Mixtvision（ドイツ語版）,A Juggler's Tale,-,,ETC,Mixtvision（ドイツ語版）,0,1,その他,その他
2021-12-02,Eastasiasoft,Pretty Girls Mahjong Solitaire - Blue,-,,ETC,Eastasiasoft,0,1,その他,その他
2021-12-02,Eastasiasoft,Pretty Girls Mahjong Solitaire - Green,-,,ETC,Eastasiasoft,0,1,その他,その他
2021-12-03,Epic Games,Dauntless,-,,ETC,Epic Games,0,1,その他,その他
2021-12-03,アンナプルナ・インタラクティブ,Solar Ash（英語版）,32,,SPT,アンナプルナ・インタラクティブ,6820_0m_4923,1,野球,その他
2021-12-03,ケムコ,聖戦クロニクル,-,,ETC,ケムコ,0,1,その他,その他
2021-12-07,2pt Interactive,Heavenly Bodies,-,,ETC,2pt Interactive,0,1,その他,その他
2021-12-10,ラタライカゲームス,A YEAR OF SPRINGS,-,,ETC,ラタライカゲームス,0,1,その他,その他
2021-12-10,Against Gravity,Rec Room（英語版）,32,,SPT,Against Gravity,6820_0m_4923,1,野球,その他
2021-12-13,ラタライカゲームス,シックスソウルズ,-,,ETC,ラタライカゲームス,0,1,その他,その他
2021-12-14,Atari Europe S.A.S.U.（英語版）,Asteroids: Recharged,-,,ETC,Atari Europe S.A.S.U.（英語版）,0,1,その他,その他
2021-12-15,Innersloth,Among Us,-,,ETC,Innersloth,5040_0m_2862,1,その他,その他
2021-12-15,No Matter Studios,PRAEY FOR THE GODS（英語版）,32,,SPT,No Matter Studios,6820_0m_4923,1,野球,その他
2021-12-16,PLAYISM,ロードス島戦記 -ディードリット・イン・ワンダーラビリンス-（英語版）,33,YES,ACT,PLAYISM,5042_0m_2864,1,2D探索型アクション,その他
2021-12-17,アークシステムワークス,荒神2,-,,ETC,アークシステムワークス,0,1,その他,その他
2021-12-22,Eastasiasoft,Horatio Goes Snowboarding,-,,ETC,Eastasiasoft,0,1,その他,その他
2021-12-23,コーエーテクモゲームス,真・三國無双8 Empires,35,YES,ACT,コーエーテクモゲームス,5044_0m_2866,1,タクティカルアクション,その他
2022-01-04,Coffee Stain Publishing（英語版）,Deep Rock Galactic（英語版）,32,,SPT,Coffee Stain Publishing（英語版）,6820_0m_4923,1,野球,その他
2022-01-07,ケムコ,エルピシアの魔剣少女,-,,ETC,ケムコ,0,1,その他,その他
2022-01-07,Eastasiasoft,ピクセル・スカルの城,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-01-13,ユービーアイソフト,ライダーズ リパブリック（英語版） デラックスエディション,-,,ETC,ユービーアイソフト,0,1,その他,その他
2022-01-14,ラタライカゲームス,Kansei ～豪邸殺人事件～,-,,ETC,ラタライカゲームス,0,1,その他,その他
2022-01-14,Eastasiasoft,ラーヴァとサイクロプスの呪い,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-01-19,コナミデジタルエンタテインメント,遊戯王 マスターデュエル,-,,ETC,コナミデジタルエンタテインメント,0,1,その他,その他
2022-01-20,IO Interactive（英語版）,HITMAN Trilogy,-,,ETC,IO Interactive（英語版）,0,1,その他,その他
2022-01-20,ケムコ,RPGolf Legends（英語版）,32,,SPT,ケムコ,6820_0m_4923,1,野球,その他
2022-01-20,ユービーアイソフト,レインボーシックス エクストラクション,32,YES,FPS,ユービーアイソフト,0,1,FPS,その他
2022-01-21,Eastasiasoft,トリガー・ウィッチ,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-01-25,Rocket Vulture,カンニバルクッキング,-,,ETC,Rocket Vulture,0,1,その他,その他
2022-01-26,アンナプルナ・インタラクティブ,The Artful Escape（英語版）,32,,SPT,アンナプルナ・インタラクティブ,6820_0m_4923,1,野球,その他
2022-01-26,Eastasiasoft,バウムインベーダー,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-01-27,Merge Games,Monster Harvest,-,,ETC,Merge Games,0,1,その他,その他
2022-01-27,Winking Skywalker Entertainment,帋人形2,-,,ETC,Winking Skywalker Entertainment,0,1,その他,その他
2022-01-27,インティ・クリエイツ,白き鋼鉄のX2,34,,ACT,インティ・クリエイツ,0,1,横スクロールアクション,その他
2022-01-28,Eastasiasoft,Brotherhood United,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-01-28,ソニー・インタラクティブエンタテインメント,アンチャーテッド トレジャーハンターコレクション,-,YES,ETC,ソニー・インタラクティブエンタテインメント,5117_0m_2940,1,その他,その他
2022-02-04,ケムコ,アンビションレコード,-,,ETC,ケムコ,0,1,その他,その他
2022-02-04,スパイク・チュンソフト,ダイイングライト2 ステイ ヒューマン,33,YES,ETC,スパイク・チュンソフト,5099_0m_2921,1,サバイバルホラー,その他
2022-02-08,EXNOA,Crossout,-,,ETC,EXNOA,0,1,その他,その他
2022-02-08,Epic Games,Rumbleverse（英語版）,32,,SPT,Epic Games,6820_0m_4923,1,野球,その他
2022-02-08,Sloclap,Sifu（英語版）,32,YES,SPT,Sloclap,6820_0m_4923,1,野球,その他
2022-02-08,テイクツー・インタラクティブ,オリオリワールド（英語版）,32,,SPT,テイクツー・インタラクティブ,0,1,スケボーアクション,その他
2022-02-10,ATARI,Breakout: Recharged,-,,ETC,ATARI,0,1,その他,その他
2022-02-10,Koch Media（英語版）,Chorus（英語版）,32,YES,SPT,Koch Media（英語版）,6820_0m_4923,1,野球,その他
2022-02-10,エクスプラス,Super Sami Roll,31,,ACT,エクスプラス,0,1,3Dアクション,その他
2022-02-11,ラタライカゲームス,Blackberry Honey ～メイド物語～,-,,ETC,ラタライカゲームス,0,1,その他,その他
2022-02-11,PM Studios,Hoa,-,,ETC,PM Studios,0,1,その他,その他
2022-02-11,Eastasiasoft,タコタン：星のタコ,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-02-14,SNK,THE KING OF FIGHTERS XV Deluxe Edition,-,YES,ETC,SNK,0,1,その他,その他
2022-02-16,Eastasiasoft,Beat Souls,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-02-16,CD PROJEKT RED Japan,サイバーパンク2077,-,,ETC,CD PROJEKT RED Japan,4239_0m_2175,1,その他,その他
2022-02-18,ソニー・インタラクティブエンタテインメント,Horizon Forbidden West,37,YES,ARPG,ソニー・インタラクティブエンタテインメント,5060_0m_2882,1,アクションRPG,その他
2022-02-24,オーイズミ・アミュージオ,アセットコルサ コンペティツィオーネ（英語版）,-,YES,ETC,オーイズミ・アミュージオ,0,1,その他,その他
2022-02-24,ラタライカゲームス,ワン・ナイト・スタンド（英語版）,-,,ETC,ラタライカゲームス,0,1,その他,その他
2022-02-24,MOSS,雷電4×MIKADO remix,-,YES,ETC,MOSS,0,1,その他,その他
2022-02-25,フロム・ソフトウェア,ELDEN RING,39,YES,ARPG,フロム・ソフトウェア,5062_0m_2884,1,アクションRPG,その他
2022-02-25,エレクトロニック・アーツ,GRID Legends（英語版）,32,YES,SPT,エレクトロニック・アーツ,6820_0m_4923,1,野球,その他
2022-02-25,Eastasiasoft,タスクフォース カンパス,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-02-25,ラタライカゲームス,モトローダーMC,-,,ETC,ラタライカゲームス,0,1,その他,その他
2022-02-25,スクウェア・エニックス,ライフ イズ ストレンジ トゥルー カラーズ,35,YES,ADV,スクウェア・エニックス,0,1,アドベンチャー,その他
2022-02-26,HypeTrain Digital,Breathedge,-,,ETC,HypeTrain Digital,0,1,その他,その他
2022-02-28,Soedesco（英語版）,Real Farm Premium Edition,-,,ETC,Soedesco（英語版）,0,1,その他,その他
2022-03-01,THQ Nordic,ELEX II（英語版）,32,YES,SPT,THQ Nordic,6820_0m_4923,1,野球,その他
2022-03-01,Frontier Developments,ファー： チェンジング タイド（英語版）,-,,ETC,Frontier Developments,0,1,その他,その他
2022-03-03,スクウェア・エニックス,BABYLON'S FALL（英語版）,32,YES,SPT,スクウェア・エニックス,6820_0m_4923,1,野球,その他
2022-03-03,Eastasiasoft,Pretty Girls Breakers!,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-03-03,3goo,RUGBY22（英語版）,32,YES,SPT,3goo,6820_0m_4923,1,野球,その他
2022-03-03,オーイズミ・アミュージオ,The Forgotten City（英語版）,32,YES,SPT,オーイズミ・アミュージオ,6820_0m_4923,1,野球,その他
2022-03-04,ソニー・インタラクティブエンタテインメント,グランツーリスモ7,38,YES,RCG,ソニー・インタラクティブエンタテインメント,4993_0m_2815,1,リアルドライビングシミュレーター,その他
2022-03-08,THQ Nordic,SpellForce III（英語版） Reforced,32,,SPT,THQ Nordic,6820_0m_4923,1,野球,その他
2022-03-09,Eastasiasoft,スプラッシュ・カーズ（チェコ語版）,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-03-10,ナツメアタリ,The Medium -霊-（英語版）,32,YES,SPT,ナツメアタリ,6820_0m_4923,1,野球,その他
2022-03-10,トイボックス,トレジャーハント エーゲ海の秘宝,-,YES,ETC,トイボックス,0,1,その他,その他
2022-03-10,Kalypso Media Japan,トロピコ6,33,YES,SLG,Kalypso Media Japan,0,1,国家運営シミュレーション,その他
2022-03-10,Improx Games,ラストキューブ,-,,ETC,Improx Games,0,1,その他,その他
2022-03-11,ラタライカゲームス,Cosmos Bit,-,,ETC,ラタライカゲームス,0,1,その他,その他
2022-03-11,Eastasiasoft,Null Drifter,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-03-11,テイクツー・インタラクティブ,WWE 2K22（英語版）,32,,SPT,テイクツー・インタラクティブ,6820_0m_4923,1,野球,その他
2022-03-12,BUL GAMES,The Trap Remake,-,,ETC,BUL GAMES,0,1,その他,その他
2022-03-15,テイクツー・インタラクティブ,GTAオンライン,-,,ETC,テイクツー・インタラクティブ,0,1,その他,その他
2022-03-15,テイクツー・インタラクティブ,グランド・セフト・オートV,-,,ETC,テイクツー・インタラクティブ,138_0m_88,1,その他,その他
2022-03-15,Eastasiasoft,ワイフクエスト,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-03-17,Dovetail Games（英語版）,Bassmaster Fishing 2022: Deluxe Edition,-,,ETC,Dovetail Games（英語版）,0,1,その他,その他
2022-03-17,Shenzhen Leiting Information Technology（英語版）,アノー：ミューテーショネム,30,,AADV,Shenzhen Leiting Information Technology（英語版）,0,1,アクションアドベンチャー,その他
2022-03-17,Leoful,パラダイスキラー（英語版）,32,,ETC,Leoful,0,1,オープンワールド殺人ミステリー,その他
2022-03-18,Eastasiasoft,Explosive Candy World,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-03-18,スクウェア・エニックス,STRANGER OF PARADISE FINAL FANTASY ORIGIN,-,YES,ETC,スクウェア・エニックス,0,1,その他,その他
2022-03-22,ベセスダ・ソフトワークス,Ghostwire: Tokyo Deluxe Edition,-,YES,ETC,ベセスダ・ソフトワークス,0,1,その他,その他
2022-03-22,Starsign,スピードウェイレーシング,-,,ETC,Starsign,0,1,その他,その他
2022-03-23,Eastasiasoft,Thunder Kid: Hunt for the Robot Emperor,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-03-24,Crazysoft,Classic Snake Adventures,-,,ETC,Crazysoft,0,1,その他,その他
2022-03-24,Crazysoft,Crazy Athletics - Summer Sports & Games,-,,ETC,Crazysoft,0,1,その他,その他
2022-03-24,Crazysoft,Educational Games for Kids,-,,ETC,Crazysoft,0,1,その他,その他
2022-03-24,Crazysoft,Palm Reading Premium,-,,ETC,Crazysoft,0,1,その他,その他
2022-03-24,Crazysoft,Personality and Psychology Premium,-,,ETC,Crazysoft,0,1,その他,その他
2022-03-24,角川ゲームス,Relayer,-,YES,ETC,角川ゲームス,0,1,その他,その他
2022-03-24,Crazysoft,Tarot Readings Premium,-,,ETC,Crazysoft,0,1,その他,その他
2022-03-24,EXNOA,The Ascent（英語版）,32,,SPT,EXNOA,6820_0m_4923,1,野球,その他
2022-03-24,Gamuzumi,アイドルカフェを経営しませんか? 2,-,,ETC,Gamuzumi,0,1,その他,その他
2022-03-25,アンナプルナ・インタラクティブ,A Memoir Blue（英語版）,32,,SPT,アンナプルナ・インタラクティブ,6820_0m_4923,1,野球,その他
