発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,ID,販売本数,ジャンル(詳細),プラットフォーム
2018-02-17,任天堂,ベヨネッタ,-,,ETC,任天堂,1206_0m_178,1,その他,その他
2018-02-17,任天堂,ベヨネッタ2,-,YES,ETC,任天堂,1205_0m_177,1,その他,その他
2018-02-22,シティコネクション,Conga Master Cruisin,31,,ACT,シティコネクション,0,1,行列ダンサーアクション,その他
2018-02-22,レジスタ,Dear My Abyss,-,,ETC,レジスタ,0,1,その他,その他
2018-02-22,Broken Rules,おじいちゃんの記憶を巡る旅,-,,ETC,Broken Rules,0,1,その他,その他
2018-02-22,バンダイナムコエンターテインメント,ご当地鉄道 for Nintendo Switch !!,-,YES,ETC,バンダイナムコエンターテインメント,0,1,その他,その他
2018-02-22,Nussoft,エース・オブ・シーフード,-,,ETC,Nussoft,0,1,その他,その他
2018-02-22,ケムコ,ドラゴンシンカー,-,,ETC,ケムコ,0,1,その他,その他
2018-02-22,CIRCLE Ent.,ニューロボイダー,-,,ETC,CIRCLE Ent.,0,1,その他,その他
2018-02-22,バンダイナムコエンターテインメント,パックマン チャンピオンシップ エディション2 プラス,-,,ETC,バンダイナムコエンターテインメント,0,1,その他,その他
2018-02-22,ユービーアイソフト,レイマン レジェンド for Nintendo Switch,-,YES,ETC,ユービーアイソフト,0,1,その他,その他
2018-02-22,ハッピーミール,協撃 カルテットファイターズ,-,,ETC,ハッピーミール,0,1,その他,その他
2018-03-01,ベセスダ・ソフトワークス/ゼニマックス・アジア,DOOM,-,YES,ETC,ベセスダ・ソフトワークス/ゼニマックス・アジア,0,1,その他,その他
2018-03-01,甲南電機製作所,Little Triangle,30,,ACT,甲南電機製作所,0,1,横スクロールアクション,その他
2018-03-01,Digerati,Slain: Back from Hell,-,,ETC,Digerati,0,1,その他,その他
2018-03-01,Abylight,キュービックペイント,-,,ETC,Abylight,0,1,その他,その他
2018-03-01,アークシステムワークス,ダマスカスギヤ 東京始戦,-,,ETC,アークシステムワークス,0,1,その他,その他
2018-03-01,スクウェア・エニックス,ドラゴンクエストビルダーズ アレフガルドを復活せよ,-,YES,ETC,スクウェア・エニックス,1273_0m_205,1,その他,その他
2018-03-01,スタジオエフシャープ,パケットクイーン＃,-,,ETC,スタジオエフシャープ,0,1,その他,その他
2018-03-01,ポイソフト,ポイソフトのズン 〜アツいトランプ〜,-,,ETC,ポイソフト,0,1,その他,その他
2018-03-01,メディアファイブ,数学力王 中学1年,-,,ETC,メディアファイブ,0,1,その他,その他
2018-03-01,メディアファイブ,数学力王 中学2年,-,,ETC,メディアファイブ,0,1,その他,その他
2018-03-01,メディアファイブ,数学力王 中学3年,-,,ETC,メディアファイブ,0,1,その他,その他
2018-03-01,シルバースタージャパン,超獣ギガ大戦,-,,ETC,シルバースタージャパン,0,1,その他,その他
2018-03-01,PLAYISM,返校 -Detention-,31,,ADV,PLAYISM,0,1,ホラーアドベンチャー,その他
2018-03-08,Tribute Games（英語版）,Flinthook（英語版）,-,,ETC,Tribute Games（英語版）,0,1,その他,その他
2018-03-08,アイ・ティー・エル,HANDY麻雀,-,,ETC,アイ・ティー・エル,0,1,その他,その他
2018-03-08,Tribute Games,Mercenary Kings Reloaded Edition（英語版）,-,,ETC,Tribute Games,0,1,その他,その他
2018-03-08,日本一ソフトウェア,あなたの四騎姫教導譚,-,YES,ETC,日本一ソフトウェア,0,1,その他,その他
2018-03-08,クラウズ プレイカンパニー,おしゃべり!ホリジョ!,-,,ETC,クラウズ プレイカンパニー,0,1,その他,その他
2018-03-08,DigiPen Game Studios,タートルポップ:自由への旅,-,,ETC,DigiPen Game Studios,0,1,その他,その他
2018-03-08,ディースリー・パブリッシャー,逆転吉原〜扇屋編〜,-,,ETC,ディースリー・パブリッシャー,0,1,その他,その他
2018-03-09,フライハイワークス,ゴルフストーリー,32,,SPT,フライハイワークス,0,1,ゴルフRPG,その他
2018-03-15,クロスファンクション,Earthlock（英語版）,-,,ETC,クロスファンクション,0,1,その他,その他
2018-03-15,ForwardXP,Guilt Battle Arena 罪悪感バトルアリーナ,-,,ETC,ForwardXP,0,1,その他,その他
2018-03-15,コーエーテクモゲームス,Winning Post 8 2018,-,YES,ETC,コーエーテクモゲームス,0,1,その他,その他
2018-03-15,インティ・クリエイツ,ぎゃる☆がん2,31,YES,SHT,インティ・クリエイツ,0,1,眼（ガン）シューティング,その他
2018-03-15,スターサイン,パーティBINGO,-,,ETC,スターサイン,0,1,その他,その他
2018-03-15,アルティ,ワールドネバーランド エルネア王国の日々,30,YES,SLG,アルティ,0,1,箱庭ライフアドベンチャー,その他
2018-03-15,ディースリー・パブリッシャー,二角取り:鏡花水月,-,,ETC,ディースリー・パブリッシャー,0,1,その他,その他
2018-03-15,コーエーテクモゲームス,進撃の巨人2,36,YES,ACT,コーエーテクモゲームス,1277_0m_209,1,タクティカルハンティングアクション,その他
2018-03-16,任天堂,星のカービィ スターアライズ,35,YES,ACT,任天堂,1305_0m_219,1,横スクロールアクション,その他
2018-03-20,セガゲームス,ファンタシースターオンライン2 クラウド,-,,ETC,セガゲームス,0,1,その他,その他
2018-03-22,賈船,Bit Dungeon+,-,,ETC,賈船,0,1,その他,その他
2018-03-22,オーイズミ・アミュージオ,Monster Energy Supercross - The Official Videogame,-,YES,ETC,オーイズミ・アミュージオ,0,1,その他,その他
2018-03-22,フライハイワークス,OPUS-魂の架け橋,35,,ADV,フライハイワークス,0,1,探索アドベンチャー,その他
2018-03-22,アークシステムワークス,イートビート デッドスパイクさん,-,,ETC,アークシステムワークス,0,1,その他,その他
2018-03-22,コーエーテクモゲームス,ゼルダ無双 ハイラルオールスターズ DX,-,YES,ETC,コーエーテクモゲームス,1306_0m_220,1,その他,その他
2018-03-22,ゼロディブ,ソルディバイド for Nintendo Switch,-,,ETC,ゼロディブ,0,1,その他,その他
2018-03-22,タカラトミーアーツ,プリパラ オールアイドルパーフェクトステージ!,30,YES,音,タカラトミーアーツ,0,1,おしゃれ＆リズムアクション,その他
2018-03-22,レイニーフロッグ,原始人 うぉーりあーず,-,,ETC,レイニーフロッグ,0,1,その他,その他
2018-03-29,Coatsink Software,ClusterPuck 99,-,,ETC,Coatsink Software,0,1,その他,その他
2018-03-29,アークシステムワークス,ガチャレーシング2nd,-,,ETC,アークシステムワークス,0,1,その他,その他
2018-03-29,テヨンジャパン,ザ フレイム イン ザ フラッド:Complete Edition,-,,ETC,テヨンジャパン,0,1,その他,その他
2018-03-29,アークシステムワークス,ハッピーバースデイズ,-,YES,ETC,アークシステムワークス,0,1,その他,その他
2018-03-29,コーラス・ワールドワイド,バートラム・フィドルの冒険 エピソード1:霊刻なる事件,-,,ETC,コーラス・ワールドワイド,0,1,その他,その他
2018-03-29,CIRCLE Ent.,レイヤーズ・オブ・フィアー:レガシー（英語版）,-,,ETC,CIRCLE Ent.,0,1,その他,その他
2018-03-29,Tozai Games,ロードランナー・レガシー,31,,ACT,Tozai Games,0,1,アクションパズル,その他
2018-03-29,ディースリー・パブリッシャー,帝國カレイド-万華の革命-,-,,ETC,ディースリー・パブリッシャー,0,1,その他,その他
2018-03-29,ゼロディブ,戦国ブレード for Nintendo Switch,-,,ETC,ゼロディブ,0,1,その他,その他
2018-03-29,ドラス,真・電愛「なにが欲しいの？」 〜北見えり〜,-,,ETC,ドラス,0,1,その他,その他
2018-03-29,PIACCI,蒼の彼方のフォーリズム for Nintendo Switch,32,YES,ADV,PIACCI,0,1,恋愛アドベンチャー,その他
2018-04-05,eastasiasoft,Aqua Kitty UDX,-,,ETC,eastasiasoft,0,1,その他,その他
2018-04-05,レイニーフロッグ,うごくジグソーパズル 日本の風景コレクション,-,,ETC,レイニーフロッグ,0,1,その他,その他
2018-04-05,フライハイワークス,アンエピック,-,,ETC,フライハイワークス,0,1,その他,その他
2018-04-05,ポラリスエックス,サリーの法則,-,,ETC,ポラリスエックス,0,1,その他,その他
2018-04-05,ゼロディブ,ドラゴンブレイズ for Nintendo Switch,-,,ETC,ゼロディブ,0,1,その他,その他
2018-04-12,SandSailorStudio,Black The Fall,-,,ETC,SandSailorStudio,0,1,その他,その他
2018-04-12,ケムコ,アスディバインハーツ,32,,RPG,ケムコ,0,1,RPG,その他
2018-04-12,レベルファイブ,スナックワールド トレジャラーズ ゴールド,35,YES,ARPG,レベルファイブ,1365_0m_249n,1,アクションRPG,その他
2018-04-12,シルバースタージャパン,ドローンファイト,-,,ETC,シルバースタージャパン,0,1,その他,その他
2018-04-12,日本一ソフトウェア,ロジック麻雀 創龍 四人打ち・三人打ち,-,,ETC,日本一ソフトウェア,0,1,その他,その他
2018-04-19,SAT-BOX,Voxel Shot for Nintendo Switch,-,,ETC,SAT-BOX,0,1,その他,その他
2018-04-19,ナツメアタリ,WILD GUNS Reloaded（英語版）,-,,ETC,ナツメアタリ,0,1,その他,その他
2018-04-19,メディアファイブ,グレコからの挑戦状! 計算の城とオバケたち たし算,-,,ETC,メディアファイブ,0,1,その他,その他
2018-04-19,メディアファイブ,グレコからの挑戦状! 計算の城とオバケたち ひき算,-,,ETC,メディアファイブ,0,1,その他,その他
2018-04-19,フライハイワークス,ニンジャストライカー!,-,,ETC,フライハイワークス,0,1,その他,その他
2018-04-19,スタジオアートディンク,ネオアトラス1469,-,YES,ETC,スタジオアートディンク,0,1,その他,その他
2018-04-19,スパイク・チュンソフト,ポータルナイツ,31,YES,ARPG,スパイク・チュンソフト,0,1,モノづくりアクションRPG,その他
2018-04-19,ドラス,真・電愛「みんなあげる！」 〜さくらえま〜,-,,ETC,ドラス,0,1,その他,その他
2018-04-20,Koch Media（英語版）,Manticore - Galaxy on Fire（英語版）,-,,ETC,Koch Media（英語版）,0,1,その他,その他
2018-04-20,任天堂,Nintendo Labo Toy-Con 01: Variety Kit,-,YES,ETC,任天堂,1460_0m_298,1,その他,その他
2018-04-20,任天堂,Nintendo Labo Toy-Con 02: Robot Kit,-,YES,ETC,任天堂,0,1,その他,その他
2018-04-26,Roman Uhlig,12 orbits,-,,ETC,Roman Uhlig,0,1,その他,その他
2018-04-26,PLiCy,Buddy Collection if -宿命の赤い糸-,30,,ADV,PLiCy,0,1,微乙女×推理ノベル,その他
2018-04-26,Thunder Lotus Games,Jotun: Valhalla Edition,-,,ETC,Thunder Lotus Games,0,1,その他,その他
2018-04-26,DETUNE,KORG Gadget for Nintendo Switch,-,,ETC,DETUNE,0,1,その他,その他
2018-04-26,Bishop Games,Light Fall,-,,ETC,Bishop Games,0,1,その他,その他
2018-04-26,レイニーフロッグ,MAX マジックマーカーと兄弟の絆（英語版）,-,,ETC,レイニーフロッグ,0,1,その他,その他
2018-04-26,バンダイナムコエンターテインメント,NARUTO-ナルト- 疾風伝 ナルティメットストームトリロジー for Nintendo Switch,-,YES,ETC,バンダイナムコエンターテインメント,1396_0m_265,1,その他,その他
2018-04-26,バンダイナムコエンターテインメント,SDガンダム ジージェネレーション ジェネシス for Nintendo Switch,-,YES,ETC,バンダイナムコエンターテインメント,1371_0m_255,1,その他,その他
2018-04-26,ソニックパワード,SKYPEACE,-,,ETC,ソニックパワード,0,1,その他,その他
2018-04-26,eastasiasoft,Vesta,-,,ETC,eastasiasoft,0,1,その他,その他
2018-04-26,ChubbyPixel,Woodle Tree Adventures Deluxe,-,,ETC,ChubbyPixel,0,1,その他,その他
2018-04-26,アークシステムワークス,キューブクリエイターX,-,YES,ETC,アークシステムワークス,0,1,その他,その他
2018-04-26,メディアファイブ,グレコからの挑戦状! 計算の城とオバケたち かけ算,-,,ETC,メディアファイブ,0,1,その他,その他
2018-04-26,メディアファイブ,グレコからの挑戦状! 計算の城とオバケたち わり算,-,,ETC,メディアファイブ,0,1,その他,その他
2018-04-26,日本一ソフトウェア,プリンセスは金の亡者,-,,ETC,日本一ソフトウェア,0,1,その他,その他
2018-04-26,グランゼーラ,不如帰 大乱,-,,ETC,グランゼーラ,0,1,その他,その他
2018-04-26,日本一ソフトウェア,世界一長い5分間,-,,ETC,日本一ソフトウェア,0,1,その他,その他
2018-04-26,アクワイア,剣と魔法と学園モノ。 Anniversary Edition,-,,ETC,アクワイア,0,1,その他,その他
2018-04-26,デジマース,妖かし恋戯曲,-,,ETC,デジマース,0,1,その他,その他
2018-04-26,アンバランス,金沢将棋 〜レベル300〜,-,,ETC,アンバランス,0,1,その他,その他
2018-05-03,スターサイン,ROCK'N RACING GRAND PRIX,-,,ETC,スターサイン,0,1,その他,その他
2018-05-03,CIRCLE Ent.,Yono,-,,ETC,CIRCLE Ent.,0,1,その他,その他
2018-05-03,イッタロ,カドバトうぉーず!,30,,TBL,イッタロ,0,1,カードバトル,その他
2018-05-03,任天堂,ドンキーコング トロピカルフリーズ,-,YES,ETC,任天堂,1438_0m_282,1,その他,その他
2018-05-03,メビウス,刑事J.B.ハロルドの事件簿 キス・オブ・マーダー,-,,ETC,メビウス,0,1,その他,その他
2018-05-03,ドラス,純・電愛「私の瞳を見て！」 〜山内もえ〜,-,,ETC,ドラス,0,1,その他,その他
2018-05-10,Matt Makes Games,Celeste,31,,AADV,Matt Makes Games,0,1,アクションアドベンチャー,その他
2018-05-10,CremaGames,Immortal Redneck[注釈 5],-,,ETC,CremaGames,0,1,その他,その他
2018-05-10,賈船,Nihilumbra（英語版）,31,,ACT,賈船,0,1,色彩パズルアクション,その他
2018-05-10,アークシステムワークス,おきらく大富豪SP,-,,ETC,アークシステムワークス,0,1,その他,その他
2018-05-10,コーラス・ワールドワイド,アペリオン・サイバーストーム,-,,ETC,コーラス・ワールドワイド,0,1,その他,その他
2018-05-15,Humble Bundle,Wizard of Legend（英語版）,-,,ETC,Humble Bundle,0,1,その他,その他
2018-05-17,ドラス,ドタバタ調理アクション IT系ラーメン どらす,-,,ETC,ドラス,0,1,その他,その他
2018-05-17,フライハイワークス,フェアルーンコレクション,-,,ETC,フライハイワークス,0,1,その他,その他
2018-05-17,レイニーフロッグ,進化のひみつ,-,,ETC,レイニーフロッグ,0,1,その他,その他
2018-05-17,シルバースタージャパン,銀星チェス,-,,ETC,シルバースタージャパン,0,1,その他,その他
2018-05-24,カプコン,BIOHAZARD 7 resident evil cloud version,-,,ETC,カプコン,0,1,その他,その他
