発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,未使用,販売本数,プラットフォーム
2024-05-28,ワーナーブラザーズゲームズ,MultiVersus,2,,その他,ワーナーブラザーズゲームズ,0,1,Xbox One
2024-05-29,Gaming Factory S.A.,Lesson Learned,2,,その他,Gaming Factory S.A.,0,1,Xbox One
2024-05-29,Sometimes You,Terminal 81,2,,その他,Sometimes You,0,1,Xbox One
2024-05-30,Daedalic Entertainment,Capes,2,,その他,Daedalic Entertainment,0,1,Xbox One
2024-05-30,Epic Games,Horizon Chase 2,2,,その他,Epic Games,0,1,Xbox One
2024-05-30,Blue Brain Games,The House of Da Vinci 2,2,,その他,Blue Brain Games,0,1,Xbox One
2024-05-30,インティ・クリエイツ,九魂の久遠,2,,その他,インティ・クリエイツ,0,1,Xbox One
2024-05-31,Versus Evil,Astor: Blade of the Monolith,2,,その他,Versus Evil,0,1,Xbox One
2024-05-31,Enhance,HUMANITY,2,,その他,Enhance,0,1,Xbox One
2024-05-31,Digital Cybercherries Limited,HYPERCHARGE Unboxed,2,,その他,Digital Cybercherries Limited,0,1,Xbox One
2024-05-31,TERNOX,O-VOID: Console Edition,2,,その他,TERNOX,0,1,Xbox One
2024-06-01,エレクトロニック・アーツ,F1 24,2,,その他,エレクトロニック・アーツ,0,1,Xbox One
2024-06-04,Nacon,Hunting Simulator 2,2,,その他,Nacon,0,1,Xbox One
2024-06-04,Nacon,RiMS Racing,2,,その他,Nacon,0,1,Xbox One
2024-06-05,BlitWorks,Dig or Die: Console Edition,2,,その他,BlitWorks,0,1,Xbox One
2024-06-05,Eastasiasoft Limited,Ghost Teen Escape from Limbo,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2024-06-05,Humble Games,"Rolling Hills: Make Sushi, Make Friends",2,,その他,Humble Games,0,1,Xbox One
2024-06-05,カプコン,モンスターハンター:ワールド,2,,その他,カプコン,0,1,Xbox One
2024-06-06,カイロソフト,G1牧場ステークス,2,,その他,カイロソフト,0,1,Xbox One
2024-06-06,スクウェア・エニックス,OCTOPATH TRAVELER II（オクトパストラベラー 2）,2,,その他,スクウェア・エニックス,0,1,Xbox One
2024-06-06,Microids,The Smurfs - Village Party,2,,その他,Microids,0,1,Xbox One
2024-06-06,カイロソフト,ふれあい出版局,2,,その他,カイロソフト,0,1,Xbox One
2024-06-07,Waraní Studios,POMBERO: The Lord of the Night,2,,その他,Waraní Studios,0,1,Xbox One
2024-06-07,ラタライカゲームス,Rider's Spirits,2,,その他,ラタライカゲームス,0,1,Xbox One
2024-06-07,Lucky Raccoon Games,Shy Dogs Hidden Orchestra,2,,その他,Lucky Raccoon Games,0,1,Xbox One
2024-06-11,Different Tales,Backpack Hero,2,,その他,Different Tales,0,1,Xbox One
2024-06-11,Nacon,Rugby 22,2,,その他,Nacon,0,1,Xbox One
2024-06-11,Nacon,Werewolf: The Apocalypse - Earthblood（ワーウルフ：ジ・アポカリプス）,2,,その他,Nacon,0,1,Xbox One
2024-06-12,Silesia Games Sp. z o.o.,Hidden Cats in Paris,2,,その他,Silesia Games Sp. z o.o.,0,1,Xbox One
2024-06-13,Tribute Games,Panzer Paladin,2,,その他,Tribute Games,0,1,Xbox One
2024-06-14,ケムコ,ようこそアルカナアカデミーへ！,2,,その他,ケムコ,0,1,Xbox One
2024-06-14,SEGA,真・女神転生Ⅴ Vengeance,2,,その他,SEGA,0,1,Xbox One
2024-06-15,Forever Entertainment S.A. / TA Publishing,マジカルドロップ6,2,,その他,Forever Entertainment S.A. / TA Publishing,0,1,Xbox One
2024-06-18,"PM Studios, Inc.",TEVI,2,,その他,"PM Studios, Inc.",0,1,Xbox One
2024-06-18,カプコン,逆転裁判123+456 コレクション,2,,その他,カプコン,0,1,Xbox One
2024-06-19,Humble Games,#Blud,2,,その他,Humble Games,0,1,Xbox One
2024-06-19,"PM Studios, Inc.（EXNOA LLC.）",My Time at Sandrock（きみのまち サンドロック）,2,,その他,"PM Studios, Inc.（EXNOA LLC.）",0,1,Xbox One
2024-06-20,カイロソフト,ゲームセンター倶楽部,2,,その他,カイロソフト,0,1,Xbox One
2024-06-20,カイロソフト,開幕!!パドックGP,2,,その他,カイロソフト,0,1,Xbox One
2024-06-20,コナミデジタルエンタテインメント,魂斗羅 オペレーション ガルガ,2,,その他,コナミデジタルエンタテインメント,0,1,Xbox One
2024-06-21,Akupara Games,Everafter Falls,2,,その他,Akupara Games,0,1,Xbox One
2024-06-25,Fulqrum Publishing Ltd.,GRAVEN,2,,その他,Fulqrum Publishing Ltd.,0,1,Xbox One
2024-06-25,Feardemic,"Garten of Banban 1 , 2 , 3 , 4",2,,その他,Feardemic,0,1,Xbox One
2024-06-27,KLab Inc.,BLEACH Brave Souls,2,,その他,KLab Inc.,0,1,Xbox One
2024-06-27,RucKyGAMES,ナンプレ Classic,2,,その他,RucKyGAMES,0,1,Xbox One
2024-06-27,ローズヴェルト,心を開く歌い方 リマスター版,2,,その他,ローズヴェルト,0,1,Xbox One
2024-06-28,OverGamez,Undercat,2,,その他,OverGamez,0,1,Xbox One
2024-06-28,Outright Games Ltd.,ギガントサウルス: ディノスポーツ,2,,その他,Outright Games Ltd.,0,1,Xbox One
2024-06-30,ネクソン,The First Descendant,2,,その他,ネクソン,0,1,Xbox One
2024-07-03,Lucky Raccoon Games,Shy Cats Hidden Orchestra (シャイ・キャッツ・ヒドゥン・オーケストラ),2,,その他,Lucky Raccoon Games,0,1,Xbox One
2024-07-03,RedDeerGames,フィット マイ キャット,2,,その他,RedDeerGames,0,1,Xbox One
2024-07-04,Microids,Agatha Christie - The ABC Murders,2,,その他,Microids,0,1,Xbox One
2024-07-04,カイロソフト,アストロ探検隊,2,,その他,カイロソフト,0,1,Xbox One
2024-07-04,カイロソフト,野球部ものがたり,2,,その他,カイロソフト,0,1,Xbox One
2024-07-05,ラタライカゲームス,Cyber Citizen Shockman Zero（改造町人シュビビンマン零）,2,,その他,ラタライカゲームス,0,1,Xbox One
2024-07-09,Playstack,The Case of the Golden Idol,2,,その他,Playstack,0,1,Xbox One
2024-07-11,We Dig Games,Hamster Playground,2,,その他,We Dig Games,0,1,Xbox One
2024-07-11,MAGES.,オウガテイル -鬼譚-,2,,その他,MAGES.,0,1,Xbox One
2024-07-12,アンナプルナ・インタラクティブ,Neon White,2,,その他,アンナプルナ・インタラクティブ,0,1,Xbox One
2024-07-12,Mob Entertainment,ポピープレイタイムチャプターワン,2,,その他,Mob Entertainment,0,1,Xbox One
2024-07-16,Red Hook Studios,Darkest Dungeon II,2,,その他,Red Hook Studios,0,1,Xbox One
2024-07-16,"PM Studios, Inc.",Let's School,2,,その他,"PM Studios, Inc.",0,1,Xbox One
2024-07-16,Whitethorn Games,Magical Delicacy,2,,その他,Whitethorn Games,0,1,Xbox One
2024-07-17,Headup,Aerial_Knight's We Never Yield,2,,その他,Headup,0,1,Xbox One
2024-07-17,Mango Protocol,CLeM,2,,その他,Mango Protocol,0,1,Xbox One
2024-07-17,アンナプルナ・インタラクティブ,Flock,2,,その他,アンナプルナ・インタラクティブ,0,1,Xbox One
2024-07-17,Eastasiasoft Limited,RPM - Road Punk Mayhem,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2024-07-17,アニプレックス,鬼滅の刃 目指せ！最強隊士！,2,,その他,アニプレックス,0,1,Xbox One
2024-07-18,PLAYISM,SCHiM - スキム -,2,,その他,PLAYISM,0,1,Xbox One
2024-07-18,カイロソフト,クルーズ大紀行,2,,その他,カイロソフト,0,1,Xbox One
2024-07-18,カイロソフト,テニスクラブ物語,2,,その他,カイロソフト,0,1,Xbox One
2024-07-19,ケムコ,エンシェントファンタズマ,2,,その他,ケムコ,0,1,Xbox One
2024-07-19,カプコン,祇:Path of the Goddess,2,,その他,カプコン,0,1,Xbox One
2024-07-20,Prismatika,Desktop Dungeons: Rewind（デスクトップダンジョンズ：リワインド）,2,,その他,Prismatika,0,1,Xbox One
2024-07-23,Team 17,CONSCRIPT,2,,その他,Team 17,0,1,Xbox One
2024-07-23,Frontier Developments,F1マネージャー2024,2,,その他,Frontier Developments,0,1,Xbox One
2024-07-23,ラタライカゲームス,Retro Revengers,2,,その他,ラタライカゲームス,0,1,Xbox One
2024-07-23,Hyperstrange,エンプティー・シェル,2,,その他,Hyperstrange,0,1,Xbox One
2024-07-24,Silesia Games Sp. z o.o.,Hidden Cats in Rome,2,,その他,Silesia Games Sp. z o.o.,0,1,Xbox One
2024-07-24,Eastasiasoft Limited,Super Woden GP II,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2024-07-25,JanduSoft,Abathor,2,,その他,JanduSoft,0,1,Xbox One
2024-07-25,Ravenage Games,Daydream: Forgotten Sorrow（デイドリーム：悲しみにさようなら）,2,,その他,Ravenage Games,0,1,Xbox One
2024-07-25,Toplitz Productions,Harvest Days,2,,その他,Toplitz Productions,0,1,Xbox One
2024-07-25,Torture Star Video,Lakeview Cabin Collection,2,,その他,Torture Star Video,0,1,Xbox One
2024-07-25,QUByte Interactive,Mists of Noyah,2,,その他,QUByte Interactive,0,1,Xbox One
2024-07-25,"E-Home Entertianment Development Co., Ltd",疲弊した人,2,,その他,"E-Home Entertianment Development Co., Ltd",0,1,Xbox One
2024-07-26,Desert Water Games,Exodus: Creepy Time,2,,その他,Desert Water Games,0,1,Xbox One
2024-07-30,Eastasiasoft Limited,仙劍宿屋２,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2024-07-31,Soda Den LLC,Roots of Pacha,2,,その他,Soda Den LLC,0,1,Xbox One
2024-08-01,Troglobytes Games,Death Noodle Delivery,2,,その他,Troglobytes Games,0,1,Xbox One
2024-08-01,Oxeliz Pvt ltd,Quriocity,2,,その他,Oxeliz Pvt ltd,0,1,Xbox One
2024-08-01,Project Pegasus,TENSEI,2,,その他,Project Pegasus,0,1,Xbox One
2024-08-01,カイロソフト,森林キャンプが丘,2,,その他,カイロソフト,0,1,Xbox One
2024-08-01,カイロソフト,開拓サバイバル島DX,2,,その他,カイロソフト,0,1,Xbox One
2024-08-02,ラタライカゲームス,Aero The Acro-Bat（エアロ アクロバット キッズ）,2,,その他,ラタライカゲームス,0,1,Xbox One
2024-08-02,Stamina Zero LLC,Cilla,2,,その他,Stamina Zero LLC,0,1,Xbox One
2024-08-02,Pineapple Works,ランドナマ (Landnama),2,,その他,Pineapple Works,0,1,Xbox One
2024-08-07,Devolver Digital,Pepper Grinder,2,,その他,Devolver Digital,0,1,Xbox One
2024-08-07,Digital Eclipse,Volgarr the Viking II,2,,その他,Digital Eclipse,0,1,Xbox One
2024-08-08,Klabater,Cultist Simulator: Initiate Edition,2,,その他,Klabater,0,1,Xbox One
2024-08-08,Thunderful Publishing,SteamWorld Heist II,2,,その他,Thunderful Publishing,0,1,Xbox One
2024-08-08,Valkyrie Initiative LLP,The Lullaby of Life,2,,その他,Valkyrie Initiative LLP,0,1,Xbox One
2024-08-08,Kepler Interactive,キャットクエスト3,2,,その他,Kepler Interactive,0,1,Xbox One
2024-08-08,バンダイナムコエンターテインメント,転生したらスライムだった件 テンペストストーリーズ,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox One
2024-08-13,Brainium Games,Dungeon Arsenal,2,,その他,Brainium Games,0,1,Xbox One
2024-08-13,Baltoro Games,Pizza Bar Tycoon（ピザバー・タイクーン）,2,,その他,Baltoro Games,0,1,Xbox One
2024-08-14,Eastasiasoft Limited,Tiny Pixels Vol. 1 - Ninpo Blast,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2024-08-15,Team17,DREDGE: Complete Edition,2,,その他,Team17,0,1,Xbox One
2024-08-15,Pyramid Games,Dinosaur Fossil Hunter,2,,その他,Pyramid Games,0,1,Xbox One
2024-08-15,Ember Lab,Kena: Bridge of Spirits,2,,その他,Ember Lab,0,1,Xbox One
2024-08-15,Forever Entertainment S.A.,Overboss,2,,その他,Forever Entertainment S.A.,0,1,Xbox One
2024-08-15,Coatsink Software Ltd,Phantom Spark,2,,その他,Coatsink Software Ltd,0,1,Xbox One
2024-08-15,DreadXP,The Mortuary Assistant,2,,その他,DreadXP,0,1,Xbox One
2024-08-15,ケムコ,ケムコRPGセレクション Vol.1,2,,その他,ケムコ,0,1,Xbox One
2024-08-15,カイロソフト,ミリオン行進曲,2,,その他,カイロソフト,0,1,Xbox One
2024-08-15,カイロソフト,開園ピクセル牧場,2,,その他,カイロソフト,0,1,Xbox One
2024-08-16,エレクトロニック・アーツ,EA SPORTS Madden NFL 25,2,,その他,エレクトロニック・アーツ,0,1,Xbox One
2024-08-16,Unbound Creations,Just Crow Things,2,,その他,Unbound Creations,0,1,Xbox One
2024-08-16,Puppet Combo,Rewind or Die,2,,その他,Puppet Combo,0,1,Xbox One
2024-08-16,Sometimes You,Turn to Mine,2,,その他,Sometimes You,0,1,Xbox One
2024-08-16,orangutan matter,Unleaving,2,,その他,orangutan matter,0,1,Xbox One
2024-08-16,ケムコ,春待ちトロイダル,2,,その他,ケムコ,0,1,Xbox One
2024-08-17,Kruger & Flint Productions,Bloodhound,2,,その他,Kruger & Flint Productions,0,1,Xbox One
2024-08-17,Canari Games,Castaway,2,,その他,Canari Games,0,1,Xbox One
2024-08-21,Spotlight by Quantic Dream,Dustborn（ダストボーン）,2,,その他,Spotlight by Quantic Dream,0,1,Xbox One
2024-08-21,Last Man Gaming,Parking Masters,2,,その他,Last Man Gaming,0,1,Xbox One
2024-08-22,Forever Entertainment S.A.,Rise Eterna War,2,,その他,Forever Entertainment S.A.,0,1,Xbox One
2024-08-22,Nacon,TIEBREAK: Official game of the ATP and WTA,2,,その他,Nacon,0,1,Xbox One
2024-08-22,NiuGamer,しまった！美人に囲まれた！日本語吹き替え版,2,,その他,NiuGamer,0,1,Xbox One
2024-08-23,Mens Sana Interactive,Island Cities (アイランドシティーズ),2,,その他,Mens Sana Interactive,0,1,Xbox One
2024-08-23,Untold Tales S.A.,Operation: Polygon Storm,2,,その他,Untold Tales S.A.,0,1,Xbox One
2024-08-23,Starseed Forest,八正道,2,,その他,Starseed Forest,0,1,Xbox One
2024-08-27,Fireshine Games,Core Keeper,2,,その他,Fireshine Games,0,1,Xbox One
2024-08-28,Synnergy Cicle Games,Arrowstorm Ascendant,2,,その他,Synnergy Cicle Games,0,1,Xbox One
2024-08-28,コナミデジタルエンタテインメント,Castlevania Dominus Collection（キャッスルヴァニア ドミナス コレクション）,2,,その他,コナミデジタルエンタテインメント,0,1,Xbox One
2024-08-28,"Top Hat Studios, Inc.",Crypt Custodian,2,,その他,"Top Hat Studios, Inc.",0,1,Xbox One
2024-08-28,Silesia Games Sp. z o.o.,Purrfect Rescue,2,,その他,Silesia Games Sp. z o.o.,0,1,Xbox One
2024-08-29,Milestone S.r.l.,Monster Jam Showdown,2,,その他,Milestone S.r.l.,0,1,Xbox One
2024-08-29,Big Sugar,Valfaris: Mecha Therion,2,,その他,Big Sugar,0,1,Xbox One
2024-08-29,Wired Productions Ltd,ゴリ: カドリー カーネイジ,2,,その他,Wired Productions Ltd,0,1,Xbox One
2024-08-30,We Dig Games,Date Z,2,,その他,We Dig Games,0,1,Xbox One
2024-08-30,ラタライカゲームス,"Forests, Fields and Fortresses",2,,その他,ラタライカゲームス,0,1,Xbox One
2024-08-30,Glowstick Entertainment,Super Dark Deception,2,,その他,Glowstick Entertainment,0,1,Xbox One
2024-08-30,ケムコ,レイジングループ,2,,その他,ケムコ,0,1,Xbox One
2024-09-03,ワーナーブラザースゲームス,ハリー・ポッター：クィディッチ・チャンピオンズ,2,,その他,ワーナーブラザースゲームス,0,1,Xbox One
2024-09-04,Synnergy Circle Games,Alpacapaca Dash,2,,その他,Synnergy Circle Games,0,1,Xbox One
2024-09-04,Eastasiasoft Limited,Mining Mechs,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2024-09-05,Entalto Studios,Shogun Showdown（ショーグン・ショーダウン）,2,,その他,Entalto Studios,0,1,Xbox One
2024-09-05,Chorus Worldwide,ペーパーゴーストストーリーズ：サードアイオープン,2,,その他,Chorus Worldwide,0,1,Xbox One
2024-09-06,ラタライカゲームス,Aero The Acro-Bat 2（エアロ ザ アクロバット 2）,2,,その他,ラタライカゲームス,0,1,Xbox One
2024-09-06,2K,NBA 2K25,2,,その他,2K,0,1,Xbox One
2024-09-06,Red Art Games,SUNSOFT is Back! レトロゲームセレクション,2,,その他,Red Art Games,0,1,Xbox One
2024-09-06,カプコン,逆転検事1&2 御剣セレクション,2,,その他,カプコン,0,1,Xbox One
2024-09-10,ユービーアイソフト,UNO Legacy Edition,2,,その他,ユービーアイソフト,0,1,Xbox One
2024-09-10,Atari,Yars Rising,2,,その他,Atari,0,1,Xbox One
2024-09-10,セガ,ソニック・ザ・ヘッジホッグ レガシーバンドル,2,,その他,セガ,0,1,Xbox One
2024-09-11,Brainium Games,Aidan in Danger,2,,その他,Brainium Games,0,1,Xbox One
2024-09-12,Goblinz Publishing,Beneath Oresa,2,,その他,Goblinz Publishing,0,1,Xbox One
2024-09-12,IconicArtsLLP,GoobnBalloonsDX（グーブ＆バルーンズDX）,2,,その他,IconicArtsLLP,0,1,Xbox One
2024-09-12,TECOPARK,PICO PARK 2,2,,その他,TECOPARK,0,1,Xbox One
2024-09-12,QUByte Interactive,Road Defense: Outsiders,2,,その他,QUByte Interactive,0,1,Xbox One
2024-09-12,Hipster Whale,クロッシーロードキャッスル,2,,その他,Hipster Whale,0,1,Xbox One
2024-09-13,ケムコ,METRO QUESTER | OSAKA,2,,その他,ケムコ,0,1,Xbox One
2024-09-13,エレクトロニック・アーツ,スター・ウォーズ ジェダイ:サバイバー（XboxOne版）,2,,その他,エレクトロニック・アーツ,0,1,Xbox One
2024-09-14,Daedalic Entertainment,Edge of Sanity,2,,その他,Daedalic Entertainment,0,1,Xbox One
2024-09-18,Silesia Games Sp. z o.o.,Hidden Cats in Berlin,2,,その他,Silesia Games Sp. z o.o.,0,1,Xbox One
2024-09-18,Sometimes You,The Last Shot,2,,その他,Sometimes You,0,1,Xbox One
2024-09-19,RedDeer.Games,DROSドロス,2,,その他,RedDeer.Games,0,1,Xbox One
2024-09-19,Blue Brain Games,The House of Da Vinci 3,2,,その他,Blue Brain Games,0,1,Xbox One
2024-10-25,日本マイクロソフト （Xbox Game Studios）,コール オブ デューティ ブラックオプス 6,2,YES,その他,日本マイクロソフト （Xbox Game Studios）,0,1,Xbox One
2024-10-25,SEGA,ソニック × シャドウ ジェネレーションズ,2,,その他,SEGA,0,1,Xbox One
2024-12-13,Happy Player,目盲 - 見えない真実,2,,その他,Happy Player,0,1,Xbox One
2024-12-17,Raw Fury,スナフキン：ムーミン谷のメロディ,2,,その他,Raw Fury,0,1,Xbox One
2025-01-01,Eastasiasoft Limited,The Legend of Cyber Cowboy,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2025-01-08,Mens Sana Interactive,Railway Islands 2 (鉄道アイランド2),2,,その他,Mens Sana Interactive,0,1,Xbox One
2025-01-08,Ocean Media,Shipwreck Escape,2,,その他,Ocean Media,0,1,Xbox One
2025-01-09,Ocean Media,Mystery Box: Hidden Secrets,2,,その他,Ocean Media,0,1,Xbox One
2025-01-10,Untold Tales,Boti: Byteland Overclocked,2,,その他,Untold Tales,0,1,Xbox One
2025-01-10,A-Game Studios,Star Salvager,2,,その他,A-Game Studios,0,1,Xbox One
2025-01-10,Happy Player,重力脱出,2,,その他,Happy Player,0,1,Xbox One
2025-01-15,SilenGames,Perfect Ninja Painter 3,2,,その他,SilenGames,0,1,Xbox One
2025-01-15,Synnergy Circle Games,Suikaiju,2,,その他,Synnergy Circle Games,0,1,Xbox One
2025-01-16,Ocean Media,Mystery Box: Evolution,2,,その他,Ocean Media,0,1,Xbox One
2025-01-16,バンダイナムコエンターテインメント,テイルズ オブ グレイセス エフ リマスター,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox One
2025-01-16,カイロソフト,ドラえもんのどら焼き屋さん物語,2,,その他,カイロソフト,0,1,Xbox One
2025-01-16,NiuGamer,名利のゲーム,2,,その他,NiuGamer,0,1,Xbox One
2025-01-17,17Studio LLC,911: Cannibal,2,,その他,17Studio LLC,0,1,Xbox One
2025-01-17,17Studio LLC,911: Prey,2,,その他,17Studio LLC,0,1,Xbox One
2025-01-17,Lucky Raccoon Games,Spot Challenge Vol. 1,2,,その他,Lucky Raccoon Games,0,1,Xbox One
2025-01-21,Jollypunch Games,RoboDunk,2,,その他,Jollypunch Games,0,1,Xbox One
2025-01-22,Silesia Games Sp. z o.o.,Let Me Sleep（レット・ミー・スリーブ）,2,,その他,Silesia Games Sp. z o.o.,0,1,Xbox One
2025-01-22,Chibig,Mika and The Witch's Mountain（ミカと魔女の山）,2,,その他,Chibig,0,1,Xbox One
2025-01-22,Johnny Ostad,シャルヌル：銀の風の物語,2,,その他,Johnny Ostad,0,1,Xbox One
2025-01-23,Binary Haze Interactive,ENDER MAGNOLIA: Bloom in the Mist（エンダーマグノリア: ブルームインザミスト）,2,,その他,Binary Haze Interactive,0,1,Xbox One
2025-01-23,Ocean Media,Mystery Box: Escape The Room,2,,その他,Ocean Media,0,1,Xbox One
2025-01-23,バンダイナムコエンターテインメント,SYNDUALITY Echo of Ada,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox One
2025-01-23,Grimorio of Games,Sword of the Necromancer: Resurrection,2,,その他,Grimorio of Games,0,1,Xbox One
2025-01-24,Xitilon,Cyber Tank 2,2,,その他,Xitilon,0,1,Xbox One
2025-01-24,505 Games,Red Solstice 2: Survivors アルティメットエディション,2,,その他,505 Games,0,1,Xbox One
2025-01-24,ケムコ,ドラゴンテイカー,2,,その他,ケムコ,0,1,Xbox One
2025-01-24,Pineapple Works,ポーカーの舞い (Dance of Cards),2,,その他,Pineapple Works,0,1,Xbox One
2025-01-29,United Label,Tails of Iron 2: Whiskers of Winter,2,,その他,United Label,0,1,Xbox One
